,Comment,timestamp,sentiment,sentiment_label,year_month
2379,"Everyone must see this. List of favors bought from Hillary. 
http://www.infowars.com/chart-clinton-foundation-donations-linked-to-state-dept-favors/",2016-10-21 00:28:14+00:00,0.25,Positive,2016-10
2380,Hillary gross lair but even worst CBC they twist coments for her favor. Why dont themedia pretend to be reporters. The only time the public hears about her wrong doingsis during a debate.,2016-10-20 23:47:58+00:00,-0.8341,Negative,2016-10
2381,Vote for the human.  Vote Trump for me...a worried Canadian.,2016-10-20 22:56:03+00:00,-0.296,Negative,2016-10
2382,The comments on hashtags in screen are all very inaccurate and distracting. They shouldn't be displayed.,2016-10-20 22:34:13+00:00,-0.3535,Negative,2016-10
2383,"PEACE; Hillary you are a LIAR. You destroyed my country and for what...You talk about Peace...You dont know what that word means. You clamed you got shot at when you landed in my country yet the footage shows clearly that no-one shot at you, no-one was running from bullets. YOU DONT KNOW TRUTH IF IT SLAPPED YOU IN THE FACE. Shame on Americans for supporting this womans actions. Are you all blind?",2016-10-20 22:33:34+00:00,-0.6912,Negative,2016-10
2384,I wonder why only 6% of Americans trust the mainstream media?,2016-10-20 22:23:57+00:00,0.5106,Positive,2016-10
2387,"In fairness to TRrump he at least has facts going into this debate. I think he is a mad fella. They should have him as a business/economy adviser if he loses, you cannot deny his knowledge there.",2016-10-20 21:58:58+00:00,-0.5368,Negative,2016-10
2388,"why is the moderator saying ""secretory"" Clinton? ( 3:35 ) .... he says it that way almost every time",2016-10-20 21:52:18+00:00,0.0,Neutral,2016-10
2389,"many many many, millions and millions, tremendous support, hundreds of generals. billions and trillions of dollars.",2016-10-20 21:51:23+00:00,0.4576,Positive,2016-10
2390,Lol i am from the netherlands farrrrr farrrr away from this elections and i watched it just now and then after the debate........a guy startes talking bla bla bla Hillary need to do more of this so Donald cant say this and that bla bla...........Then u know if u have a IQ higher then a beetle bug who runs the USA......,2016-10-20 21:31:46+00:00,0.4215,Positive,2016-10
2391,"America will bring to it's knees by Hilary, and her CLINTON FOUNDATION's donors.",2016-10-20 21:30:32+00:00,0.0,Neutral,2016-10
2392,#GODONALDGO,2016-10-20 21:18:01+00:00,0.0,Neutral,2016-10
2393,All three debate similar to  jerry springer Show.,2016-10-20 21:08:50+00:00,0.0,Neutral,2016-10
2394,I don't bother with politics but i would like to see Trump get in the white house 👍,2016-10-20 20:57:52+00:00,0.5815,Positive,2016-10
2395,Hilary is a pathetic chronic liar and its the dam Russians fault;),2016-10-20 20:51:57+00:00,-0.8658,Negative,2016-10
2396,"wow, why was i shocked to scroll down to comments and see uninformed ignorance running amok again!",2016-10-20 19:55:36+00:00,-0.0752,Negative,2016-10
2397,The Clinton Foundation keeps 90% and gives out only 10%....Killary should be locked up already....,2016-10-20 19:30:49+00:00,0.0,Neutral,2016-10
2398,that was about illegal drivers on the road- no license no insurance no problema,2016-10-20 19:14:46+00:00,-0.4632,Negative,2016-10
2399,"If you know about the Podesta emails, James O'Keefe's videos, the significance of the Wikileaks releases, her sources of campaign funding..... you can't look her in the eyes. She's a cold-blooded liar, and she knows all she has to do is get elected and it's a get out of jail free card. That's her goal, to reach immunity. I don't like Trump either, but her winning is simply a defeat to the people. If you don't like Trump, fine. Don't vote for him. But you CANNOT vote for Clinton.",2016-10-20 19:10:31+00:00,-0.4419,Negative,2016-10
2400,The supreme court should go by the constitution period.,2016-10-20 18:48:57+00:00,0.5574,Positive,2016-10
2401,"I'd bet $500 Hillary knew there was going to be a closing statement in advance, that was clearly memorized.",2016-10-20 18:04:13+00:00,0.4019,Positive,2016-10
2403,peace love and pizza.,2016-10-20 17:41:22+00:00,0.8271,Positive,2016-10
2405,Trump owned her again...and all she can doe is lie and try and switch the topic!  Hillary=FAIL!,2016-10-20 17:33:35+00:00,0.0,Neutral,2016-10
2406,My oponent is a liar and cannot be trusted,2016-10-20 17:29:18+00:00,-0.7054,Negative,2016-10
2408,"lets look at who set up the deal that sold uranium to Russia,,,,hmmmm,,,that would be ,,,?",2016-10-20 17:05:58+00:00,0.0,Neutral,2016-10
2412,I think Trump won.,2016-10-20 16:35:16+00:00,0.5719,Positive,2016-10
2413,Golly. CBCNEWS is super Demo!  There seems to be no impartial media anymore.  They dont wanna really talk about how she completely avoided the pay to play issue with a plug for the Clinton Foundation.  He didnt do well but I dont feel she did well either so there needs to be impartial reporting but with the Clintons and Demos owning the media thats not gonna happen.,2016-10-20 16:34:28+00:00,0.4417,Positive,2016-10
2415,"It seems like majority of the people want Trump to win when you read comments anywhere, but why do the online polls show Hillary way ahead of Trump?",2016-10-20 16:26:54+00:00,0.5106,Positive,2016-10
2416,"Throw Donald a carrot, Hillary! Invite him to consult on trade deals :) What can it hurt?",2016-10-20 16:24:33+00:00,0.126,Positive,2016-10
2417,Can't stand this woman!!,2016-10-20 16:24:23+00:00,0.0,Neutral,2016-10
2420,Clinton won't give any money back from the Clinton Foundation because she needs it to pay off the people that will expose her and her lies and pay off the FBI so she won't get charged for her criminal acts,2016-10-20 16:05:53+00:00,-0.791,Negative,2016-10
2422,what is a online loophole lol,2016-10-20 15:59:36+00:00,0.4215,Positive,2016-10
2423,The battling billionaires ...,2016-10-20 15:55:33+00:00,-0.2732,Negative,2016-10
2424,"I'm sorry, but Hillary is too incompetent and a security risk to this country. On the Nuclear question why is she running her mouth about the procedures regarding how long you have when pressing the button on  live  TV?   She has  absolutely no business running this country.  This women is dangerous.",2016-10-20 15:54:50+00:00,-0.905,Negative,2016-10
2430,She is such a liar!!! My stomach wretches when I hear her speak. The Donald is the MAN!!!,2016-10-20 15:29:56+00:00,-0.6671,Negative,2016-10
2435,Hilary did a fantastic job. Trump is way out of his league and is truly a disgrace to this country. Hilary looked and acted like our next President.,2016-10-20 15:13:58+00:00,0.7003,Positive,2016-10
2436,very defensive.,2016-10-20 15:11:03+00:00,0.101,Positive,2016-10
2437,"Wow, finally a good moderator who remains neutral.",2016-10-20 15:06:30+00:00,0.7717,Positive,2016-10
2438,DONALD TRUMP!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2016-10-20 15:00:53+00:00,0.0,Neutral,2016-10
2439,"Trump absolutely destroyed Hillary on multiple points and Hillary performed so much more mudslinging, yet the media says the opposite occurred. Trump called the middle east situation right, pointed out where she's lied, and handled things well compared to Hillary. It's a little ridiculous that Hillary isn't in jail right now, and it's a little ridiculous that anyone would consider her. This is coming from someone who doesn't like Trump all that much as a person, but Hillary is so malicious and so blatantly wrong that it's embarrassing. I hope this election won't be ringed, even though WikiLeaks shows the left's involvement in doing so (screwing over Burney and literally changing votes), and I hope we realize that Hillary is lying and manipulating us.",2016-10-20 14:42:36+00:00,-0.9486,Negative,2016-10
2441,"Support Clinton.....Vote for slavery under the NWO...!! Come on People - she's corrupt, a proven liar, a tool of the CFR and controlled by the Criminal Bankster Cabal...!!! Whatever happened to ""Government by the People,of the People and for the People..?? You ain't gonna get THAT with Clinton...!!!",2016-10-20 13:43:30+00:00,-0.9374,Negative,2016-10
2442,HILLARY CLINTON GO ALL THE WAY UP!,2016-10-20 13:40:44+00:00,0.0,Neutral,2016-10
2443,"Now, the turn of JOURNALISTS to alter the course of the elections with their quackery....",2016-10-20 13:39:46+00:00,0.0,Neutral,2016-10
2444,"Why do I pay taxes to support CBC? This amateurish witch-hunt on Trump should not use my tax dollars! No professionalism! No media impartiality! Just another media witch-hunt on Trump! Senator Clinton escapes the FBI scrutiny on her 33,000 emails, etc. as well as virtually ALL TV media post-debate commentary which is biased in her favor. Whether Trump wins or Clinton wins is now a moot point: the lack of integrity and impartiality in the media covering these events is so painfully obvious.",2016-10-20 13:32:14+00:00,0.8654,Positive,2016-10
2445,"Analogy to accept the result by Trump argument... 
You will eat the cake when get there? --- Before that, Don't we know if there's a cake?.
That is What I understood...",2016-10-20 13:29:15+00:00,0.1179,Positive,2016-10
2446,"COMO USAN LOS ESCANDALOS DE TRUMP COMO CORTINA DE HUMO, PERO QUIEN SE A PREGUNTADO, EL MARIDO DE ESTA SRA OTRA VEZ ESTARA EN LA CASABLANCA, LE PEDRIA A LA MUJERES QUE LE HAGAN SEXO ORAL? PORQUE ESTE SR SI ACTUO!! NO SOLO LO DIJO!, AHORA QUIEN  SE A TOMADO EL TIEMPO DE VER COMO  DEPORTAN POR MILES  A NUESTRAS ESPALDA LATINOS TENGAN O NO RECORD CRIMINAL? VEAN ESTE VIDEO Y DIFUNDAN POR FAVOR... http://www.univision.com/noticias/deportaciones/el-40-de-los-deportados-en-el-ano-fiscal-2016-no-tiene-antecedentes-criminales.. PIDEN NUESTRO VOTO?",2016-10-20 13:02:01+00:00,0.5411,Positive,2016-10
2447,"CBC, thank you for providing this on YouTube for us to watch!",2016-10-20 12:51:17+00:00,0.4199,Positive,2016-10
2449,"The CBC had two reporters bashing Trump yesterday for not being prepared and not being respectful. This is when CBC made it obvious that it's a biased and controlled media because Hillary Clinton is very respecful. Respecful of the law with the private email scandal, respectful of people privacy when criticising whistle blower Edward Snowden, respectful of people's lives when providing no assistance to the US ambassy in Benghazi, respectful of under-age girls when defending a pedophile rapist she knew was guilty, respectful of world peace when looking for any excuse to start a war against Russia and China, respectful of democracy when being sold as a puppet to the establishment and the banking system?",2016-10-20 12:28:49+00:00,-0.7046,Negative,2016-10
2452,who won?,2016-10-20 11:44:08+00:00,0.5719,Positive,2016-10
2453,1:28:26 Final knockout,2016-10-20 11:29:44+00:00,0.0,Neutral,2016-10
2454,The 'ol bat seems to be reading from a teleprompter. Can't she come up with her own responses?,2016-10-20 11:28:32+00:00,0.0,Neutral,2016-10
2455,"Just a very basic observation- Under rome statute article 7 part d forced deportation is a crime against humanity; thus if Donald Trump carries out mass deportation, essentially under international law, he can be tried for crimes against humanity under International Criminal Court.",2016-10-20 11:28:00+00:00,-0.872,Negative,2016-10
2456,SEE BS = CBS. See hillary's bs,2016-10-20 10:51:20+00:00,0.0,Neutral,2016-10
2457,at 1:17:08 nightclub attack you can hear a whisper in her ear/mic.......prompting of some sort,2016-10-20 10:48:42+00:00,-0.4767,Negative,2016-10
2458,Crooked Hillary Clinton ( ͡͡ ° ͜ ʖ ͡ °)  I WANT MY COUNTRY BACK . . .WITH PRESIDENT TRUMP . . . BY ANY MEANS POSSIBLE,2016-10-20 10:27:28+00:00,0.2577,Positive,2016-10
2459,"Greetings Friends. I'm from the war-torn Darfur Region of Western Sudan. First, I honestly express my gratefulness to the American Nation who is feeding generously and selflessly millions of needy people round the earth. The Darfuri people, whether they are living in displacement camps or refugee camps should pray for a powerful, strong, wealthy America. America is our first hope, without ignoring or denying the help we have been recieving from other nations. Let me frankly disclose the fact that many families in Darfur, and certainly in other parts of the world, are recieving a lot of help from their famiy members working in nations such as America. sometimes this is only source of livilhood for many. So, it is understandable if we expressed our fears about Mr. Trump's statements on immigration. America is values and she is strong with these values. We pray for a strong American of the great values. We deeply and sincerely thank the American people for so sacrificing for the wider human family. God bless America the cradle of philonthrapy, charity and humanity.",2016-10-20 10:00:49+00:00,0.9964,Positive,2016-10
2460,"Bernie would have been a great President.
Now it's just this pairs race to the bottom.
I actually feel sorry for the US.",2016-10-20 09:59:11+00:00,0.5859,Positive,2016-10
2461,"Go and vote for Hillary, go and vote for ww3 and poverty",2016-10-20 09:55:54+00:00,-0.5106,Negative,2016-10
2462,Cant Puten meddle on the elections just because he hates her?,2016-10-20 09:43:09+00:00,-0.4404,Negative,2016-10
2463,"No Puppet, No Puppet, your the Puppet - What a Douche,  Lmao",2016-10-20 09:39:29+00:00,0.2705,Positive,2016-10
2464,A true American Horror Story...,2016-10-20 09:29:54+00:00,-0.2263,Negative,2016-10
2465,"European V4 countries (Slovakia, Czech Republic, Hungary, Poland) votes for TRUMP. 
""Heal the World"" dear American friends.",2016-10-20 09:13:52+00:00,0.6908,Positive,2016-10
2466,"she caused the violence at your rally's ,remember saying Punch Him in the mouth ? pull her hair ! kick him out ! you freak ,your all fiction your just amazingly  in denial !",2016-10-20 09:06:56+00:00,-0.8349,Negative,2016-10
2468,"53 minutes in Hillary is killing it, Trump is throwing some straight jabs on the real stuff though. She is much smoother.",2016-10-20 09:05:08+00:00,-0.5423,Negative,2016-10
2472,"Alternatively, just write ""Sanders"" on your ballot.",2016-10-20 08:08:58+00:00,0.0,Neutral,2016-10
2473,Hillary Clinton is not the person to run a great nation as American.,2016-10-20 08:03:29+00:00,0.6249,Positive,2016-10
2475,"Trump uses the words ""disgrace"", ""disgraceful"", and ""disgusting"" more than anyone I've ever heard.  Irony at its best.",2016-10-20 07:34:15+00:00,-0.3818,Negative,2016-10
2476,Trump Trump Trump!!!,2016-10-20 06:58:12+00:00,0.0,Neutral,2016-10
2477,"Hillary is composed, confident, and answers questions to the point. On the other hand, Trump, well...he's Trump; defensive, off-topic, and plain ignorant! Not hard to guess who's the better candidate!",2016-10-20 06:55:40+00:00,0.8474,Positive,2016-10
2478,"FOR HILLARY 
STOP NUKES
UNITE WE STAND
PEACE

LIKE IF YOU AGREE",2016-10-20 06:47:00+00:00,0.743,Positive,2016-10
2479,Donald is Putin's puppet.,2016-10-20 06:16:00+00:00,0.0,Neutral,2016-10
2481,"Well, if she wasn't hacked why did the 17 agencies say the Russians did it??",2016-10-20 05:34:10+00:00,0.5744,Positive,2016-10
2482,i will loose all hope for america.,2016-10-20 05:18:43+00:00,0.1531,Positive,2016-10
2483,sell the cbc,2016-10-20 05:17:09+00:00,0.0,Neutral,2016-10
2484,you can't put on no fly zones in Syria. That will lead to WW3 as everyone knows. It's like Russia saying they are going to put a no-fly zone in the USA.,2016-10-20 05:15:36+00:00,0.5248,Positive,2016-10
2485,Trump is actually the best supporter for Clinton...,2016-10-20 05:01:42+00:00,0.743,Positive,2016-10
2487,"1:30:10 Look at CLinton, she goes to shake hands with people in the audience...
And look at Trump, he's waiting on the stage, only his family goes to him...",2016-10-20 04:57:19+00:00,-0.1779,Negative,2016-10
2488,"Hillary Clinton, you have my vote. Trump is clueless and doesn't have the ability to lead this country. An old man with no brains",2016-10-20 04:49:06+00:00,-0.687,Negative,2016-10
2489,"Reminds me of Alien vs Predator(In more ways than one :D)... Whoever wins, we lose.",2016-10-20 04:48:53+00:00,0.25,Positive,2016-10
2490,we will get 4 more years of obama if we vote Hillary? ? yes please,2016-10-20 04:48:11+00:00,0.6553,Positive,2016-10
2491,I feel like watching Apprentice,2016-10-20 04:32:03+00:00,0.3612,Positive,2016-10
2492,trump!!!!!!!!!!!!!!!! Hillary should be imprisoned.,2016-10-20 04:30:06+00:00,-0.6331,Negative,2016-10
2493,Hillary read her responses and speeches. it was all planned out.,2016-10-20 04:28:26+00:00,0.0,Neutral,2016-10
2494,"She doesn't want to ""rip"" families apart that are here illegally? but wants to rip babies out of wombs???? she is out of her mind. We have a border wall, it is made of chicken wire....Trump wants to reinforce it, that is IT>",2016-10-20 04:28:06+00:00,-0.2665,Negative,2016-10
2495,i want hillary to win. trump will revoke my citizenship for having mexican parents,2016-10-20 04:24:29+00:00,0.6249,Positive,2016-10
2497,"Hilary believes Putin meddling US election, yet she have done much worst in Libya; and She still wants going to war with Russia in Syria. I am surprised Trump didn't pound her failure in Benghazi. She is a career politician, can not be trusted with so many fails and lies. American should cast your votes carefully.",2016-10-20 04:16:01+00:00,-0.9068,Negative,2016-10
2498,Trump is GREAT,2016-10-20 04:13:59+00:00,0.7034,Positive,2016-10
2499,Trump won by far. Hillary Clinton just read from memorized lines and avoiding everything having to do with the corruption in the Clinton Foundation. Trump 2016!,2016-10-20 04:10:30+00:00,0.3802,Positive,2016-10
2500,((CBC news)),2016-10-20 04:04:36+00:00,0.0,Neutral,2016-10
2501,I think Hillary should win,2016-10-20 03:54:31+00:00,0.5859,Positive,2016-10
2502,PURE PURE DONALD !! GUESS WHAT !! YOU STUCK YOUR FOOT IN YOUR MOUTH THIS TIME JACK,2016-10-20 03:44:01+00:00,-0.5995,Negative,2016-10
2503,"I can't actually believe the CBC allowed comments. I'm almost aghast! I was almost certain they'd edit the worst of Hillary out, and edit the best of Donald out.",2016-10-20 03:41:22+00:00,-0.2481,Negative,2016-10
2504,"This race is fixed.... we can all see it how the media wants Hillary to win.....Why else would the guy who leaked Hillary for Wikileaks  would suddenly have no internet? 

Yes...we know this is just another "" going through the motions"" for the democrats..... we won't find out how much they paid in bribes until after the democrats win.",2016-10-20 03:39:47+00:00,0.0772,Positive,2016-10
2505,Trump won that debate.,2016-10-20 03:36:36+00:00,0.5719,Positive,2016-10
2506,3rd comment. Who will be the best choice?,2016-10-20 03:34:09+00:00,0.6369,Positive,2016-10
2508,First comment but donald is best,2016-10-20 03:20:04+00:00,0.7783,Positive,2016-10
2516,Hilly will win on Nov 4 by a 55-59% margin. Wouldn't be surprised if she gets 60%.,2016-10-13 03:31:18+00:00,0.4826,Positive,2016-10
2517,Trump Should Win.,2016-10-09 07:05:38+00:00,0.5859,Positive,2016-10
2518,Hey American folks..i am wondering whether which candidate would fit to be next president...i'v been keeping up  with the US election for a year now. what opinions are out there?,2016-10-03 09:56:44+00:00,0.3612,Positive,2016-10
2519,"Why is Clinton trying to demonize the successful? They (Clinton types) want to fuel under achiever type's envious nature. This is all rooted in desire for excess federal government and more excuses to keep some useless bureaucracies. She mentions small business which is bogus, yea they want them small because in her dream world everyone works for a bureaucracy. She and Bill don't want to admit such a thing but the economic boom of the 90s was a direct result of Reagan's economic policies and taxes. It also helped Bill wasn't a complete radical like Obama and HRC. First you have to make it attractive for a business to operate here and just in case any of these dumbasses forget business is a ""for profit"" venture. So it makes sense to leave under such outrageous tax, and they're allowed to because they're private. This is what Trump in my opinion should stress, rather than bully a private enterprise into staying with penalties. We're walking a fine line of killing our Constitution. Yes there would be even more of a debt if they spent as much as they did under Obama admin with Trump's taxes but that won't happen. Obama is an incompetent man with selfish political ideologies that goes out of bounds (exec orders) beyond the will of the House. That is non neutral behavior as is Clinton. Let's not forget loopholes are *legal* because they're called deductions. Don't like it? change the law. I personally like a flat tax. Who needs IRS then, which has shown to be incredibly politicized via a crusty twat like Lerner. Some bureaucracies are needed in Federal level I concede, but it is way out of control. The States are meant to hold most of these tasks. Who really wants to work for a bureaucracy anyways and not provide a product or service that anyone really needs? The big business she loves to hate are in her pockets and give the jobs whether she likes it or not. She wants to demonize them for that? Watch them leave and see what happens.",2016-10-02 11:22:50+00:00,-0.938,Negative,2016-10
2520,I love Hillary.,2016-10-02 06:58:14+00:00,0.6369,Positive,2016-10
2521,make America great again trump for president hillary for prison,2016-10-02 05:12:50+00:00,0.2023,Positive,2016-10
2522,hes changing the subject,2016-10-01 13:36:26+00:00,0.0,Neutral,2016-10
2523,Gana Hillary.....!!!!,2016-10-01 02:07:54+00:00,0.0,Neutral,2016-10
2524,I know they're trying to win the people over but I mean... the way they both ignore that man and talk over him without giving respect to stopping and listening to what he has to say and his questions because he wasn't their priority of winning him over and just for the people what are they going to do once they win us over and we don't become the priority will they ignore us too?,2016-09-30 15:41:00+00:00,-0.0219,Neutral,2016-09
2525,who else thinks they act like 5 year old siblings arguing??,2016-09-30 04:43:30+00:00,-0.2168,Negative,2016-09
2526,"The worst thing about this is the false equivalence. The Republicans think both candidates are bad, yet Trump is the better option of the two. They know he says stupidshit, but they will NOT vote for Hillary. Somehow Trump has been legitimised by giving an equal platform. 

This is where the Republicans are wrong.

This is no 'equal' bad option. Hillary is bad, but Trump is ABYSMALLY bad- you have all had enough time and exposure to him now to see this.

Something like the email scandal is nothing, and I mean nothing, compared to the greater issue: the sheer ineptitude and stupidity that is Trump. This is a legitimate concern. I wouldn't give a child a gun, who the hell thought it would be a good idea to give Trump a country.

Imagine saying that not paying any tax is 'smart'. He is making a mockery of you all.",2016-09-30 01:18:37+00:00,-0.9669,Negative,2016-09
2527,I wonder what drugs Hillary was on during the debate,2016-09-29 23:53:07+00:00,0.0,Neutral,2016-09
2528,Do not trust to the polls. Trump i s next president. Media praise Hillary but this will be not enought,2016-09-29 18:39:48+00:00,0.1152,Positive,2016-09
2529,Why does he always tell trump to hurry up and cuts in and treats Hillary with kid gloves. With all the serious problems we have this jerk has to ask Trump about him saying she didn't have the presidential look !!!! OMG,2016-09-29 16:19:25+00:00,-0.8449,Negative,2016-09
2531,"Trump brings (NEW)  definition for the word disaster .
DISASTER is a thing that Trump Disagrees with . trump is not smart enough to be a president . Hillary's debating style is rope the dope .",2016-09-29 15:11:37+00:00,-0.9259,Negative,2016-09
2532,Hilary for presedent,2016-09-29 14:02:03+00:00,0.0,Neutral,2016-09
2533,TRUMP NOW HAS #MASSIVE #OHIO LEAD - THIS RACE IS #OVER !!,2016-09-29 13:04:06+00:00,0.0,Neutral,2016-09
2534,Trump vs Hillary and Moderator,2016-09-29 09:16:30+00:00,0.0,Neutral,2016-09
2535,"I can't stand watching this debate. Lester is an embarrassment to our country. He is obviously in Hillary's pocket. Who the heck picked him to be the moderator? Let me guess...must've been Hillary!! No wonder Donald was constantly being interrupted and told, ""We're way behind schedule. We need to move along. Now to Hillary..."" And did you know that both Lester and Hillary had on ear pieces? She was being coached! Totally forbidden in a presidential debate. But by now we all know how good Hillary is at following the rules. She was also given all of the debate questions a week in advance so she could have all her answers memorized. No, Donald was not given a list of the questions. He had to just wing it. And did you notice that he was attacked over and over again. Yet did Hillary ever have to discuss the email scandal or Benghazi, etc. etc.? No. This whole debate was geared to making Donald wiggle while Hillary was smooth-sailing. It's enough to make one sick.",2016-09-29 08:42:54+00:00,-0.9438,Negative,2016-09
2536,Hillary Clinton plugging her book in the first 18 minutes lol,2016-09-29 07:58:29+00:00,0.4215,Positive,2016-09
2537,Someone has been deleting  my comments,2016-09-29 07:29:50+00:00,0.0,Neutral,2016-09
2540,TRUMP=1   HILLARY=0,2016-09-29 03:22:52+00:00,0.0,Neutral,2016-09
2541,we have a choice not buying a product from another country.  This will bring job back to America.  Sometimes I could not even find a product that I need made in America.,2016-09-29 01:28:35+00:00,0.0,Neutral,2016-09
2542,"Trump brags about not paying taxes so the rest of us can foot the bill -- says not paying taxes makes him'' smart ''. No, it sums him up as an asshole -- one who defies description.",2016-09-29 00:50:24+00:00,0.4019,Positive,2016-09
2543,thank god we have an excellent prime minister Mr.Modi in india .. he will for sure nail anyone of these old people in near future // jai hind,2016-09-28 23:06:00+00:00,0.8625,Positive,2016-09
2544,"He never said anything about her looks, it was always her Stamina. Lester obviously got together with the Clinton campaign on that one.",2016-09-28 20:17:59+00:00,0.296,Positive,2016-09
2545,"8:10-8:20

Lmafo (: Xd ! 
Lol classic trump showing off his money and and father",2016-09-28 19:58:12+00:00,0.8777,Positive,2016-09
2547,*Laughs in European*,2016-09-28 18:04:08+00:00,0.4939,Positive,2016-09
2548,Watch at  0:35 as the camera angle changes to a view from behind the podiums.  See the screen light up on Hillarious's podium?,2016-09-28 17:12:42+00:00,0.0,Neutral,2016-09
2549,"Hillary Clinton - Secretary of State 2009-2012  While Clinton's tenure as Secretary of State, 2009-2012 Observers have noted that there was no signature diplomatic breakthrough during it nor any transformative domination of major issues. The intractable issues when she entered office, such as Iran, Pakistan, Arab-Israeli relations, and North Korea, were still that way when she left. Michael E. O'Hanlon, a Brookings Institution analyst.., said that, ""Even an admirer, such as myself, must acknowledge that few big problems were solved on her watch, few victories achieved nor has she made a major mark on high strategies on any of the big issues for the Obama administration. She's coming away with a reputation that put her almost above criticism.""",2016-09-28 16:42:37+00:00,-0.3556,Negative,2016-09
2550,#Trump OWNED HER ALL NIGHT !! #HillarySucks - #Rehearsed #Condescending Cheap #Witch -,2016-09-28 14:50:26+00:00,-0.4738,Negative,2016-09
2552,"#Trump Won ,..and his #polls only just keep going up - #DealWithit ,...",2016-09-28 09:48:22+00:00,0.5719,Positive,2016-09
2553,"IF you haven't been for Trump up until this debate , open your ear and listen and you soon will be !  Anyone having any common sense about security wouldn't have a personal email system at home taking care of government business with all the security that the government has .",2016-09-28 09:31:55+00:00,0.807,Positive,2016-09
2555,"How does she literally zone out for the entirety of Trumps talking. Like how do you negotiate when this woman only hears what she wants to hear. Seriously guys look to your wife, your girlfriends. What do you want for dinner? Do you really think a woman is the best candidate.",2016-09-28 07:36:13+00:00,0.743,Positive,2016-09
2556,1:00:14 you should do adverts you will make more jobs,2016-09-28 07:27:10+00:00,0.0,Neutral,2016-09
2557,The race card for Obama's birth certificate? That's disgusting pandering.,2016-09-28 07:19:16+00:00,-0.5267,Negative,2016-09
2560,The Don is  like the self-employed happy uncle you loved when he came to visit as a kid and as a grownup you want to have a drink with and some fun - she is like that aunt you want to go away and hide from.,2016-09-28 06:44:46+00:00,0.9413,Positive,2016-09
2561,even USA TV cut and edit the debate.....,2016-09-28 06:37:02+00:00,-0.2732,Negative,2016-09
2563,84 million watched same number of natives killed by the u.s.a.,2016-09-28 06:21:53+00:00,-0.6369,Negative,2016-09
2565,Trump a damn savage lmao,2016-09-28 05:07:02+00:00,-0.2023,Negative,2016-09
2566,Tell me this is a joke. and that what's going on in Syria is all a lie.. I'm scared for my son's future.,2016-09-28 04:37:20+00:00,-0.1779,Negative,2016-09
2567,i dont vote for fallen angels from the pit of fuking hell bringing in a antichrist,2016-09-28 04:28:39+00:00,-0.8267,Negative,2016-09
2568,I think Donald wasn't tough on this debate- BRING ON THE Trump that we all know !!! Don't be nice Donald- Nice doesn't get the White House.,2016-09-28 03:56:18+00:00,0.4047,Positive,2016-09
2569,THE WHOLE WORLD IS WATCHING:(,2016-09-28 03:35:19+00:00,0.0,Neutral,2016-09
2570,Hillary smirks the entire time that she's not talking.,2016-09-28 03:22:14+00:00,0.0,Neutral,2016-09
2571,teen Donald Trump 🙏🙏🙏🙏,2016-09-28 03:04:43+00:00,0.0,Neutral,2016-09
2572,"FACT: if there was a problem with Trump's taxes, the IRS would have him in handcuffs. He used the law to his advantage, just as most of us would do.",2016-09-28 03:04:13+00:00,-0.1779,Negative,2016-09
2573,Holt gave Clinton a pass on all questions yet pressed Trump 6 times. It was obvious Holt protected Clinton in this debate. Yet in the end the truth of Trump was loud and clear.,2016-09-28 02:24:05+00:00,0.7783,Positive,2016-09
2574,I'm just curious of when he said wrong under his breath... time?,2016-09-28 02:15:18+00:00,-0.2023,Negative,2016-09
2575,"Trump is saying  that china is printing money. How can this be since china's currency is pegged to the US currency??? 
Also something weird, he is saying that the US should devalue its currency. But he is also saying that Janet yellen  should increase interest rates.  
How can this be ? to increase interest rates you decrease the money supply and your interest rates will go up.  In turn, you will attract foreign investments and will Increase your domestic currency.",2016-09-28 02:00:26+00:00,0.9769,Positive,2016-09
2576,"The powers that be are laughing their heads off right now. Lets look back to Bush jnr. At the time could you imagine a more unlikely person to be nominated to lead anything? Next along comes Obama. A black president, in the most racist country on the planet. A country that still utilizes slavery as a business model!
Now they are asking people to choose between Hillary and Donald. This pair must be two of most disgusting individuals on the planet.",2016-09-28 00:56:39+00:00,-0.8974,Negative,2016-09
2577,OMG AT 1:02:15 IS THE BEST EVER GO THERE RIGHT NOW!!!!!!!!!!!!!!!,2016-09-27 23:35:50+00:00,0.7964,Positive,2016-09
2578,I can't believe people actually vote for her,2016-09-27 23:35:09+00:00,0.0,Neutral,2016-09
2579,HILLARY WORE A WIRE AND EARPIECE FOR DEBATE. SHE NEEDS TO BE FRISKED BEFORE NEXT DEBATE!!! check THIS OUT! https://www.facebook.com/recoil.dave/videos/1438100089551448/,2016-09-27 23:22:28+00:00,0.0,Neutral,2016-09
2580,Hillary did great!,2016-09-27 23:10:19+00:00,0.6588,Positive,2016-09
2581,HILLARY FOR PRISON 2016,2016-09-27 23:06:36+00:00,-0.6166,Negative,2016-09
